:==============================================================================:
| This file contains a transactional data dump of students entering and leaving|
| at the University Road drop-off gate. That is, the entrance closest to the   |
| Engineering buildings. There are three turnstiles. The first is North,       |
| denoted with 'N', and is closest to the Mineral Sciences Building. The second|
| is in the centre, denoted with 'C', and closest to the Mining Engineering    |
| Study Centre. The third is South, denoted by 'S', and is closest to the      |
| Engineering 2 Building.                                                      |
|                                                                              |
| The time stamp indicates the date and time as day/month/year HH:MM:SS. There |
| is a variable indicating whether this is an 'entry' into the campus or an    |
| 'exit' leaving the campus. The 'success' variable indicates a 'true' if the  |
| transaction was completed with only one tap of the student card, and 'false' |
| if two or more taps were required.                                           |
|                                                                              |
| The final variable indicates the system's estimate for the entry or exit     |
| transaction duration (in seconds). That is the time from when a student's    |
| card is first tapped until the turnstile is activated and locked again behind|
| the student.                                                                 |
:==============================================================================:
|         Date         |   Type   |   Turnstile  |   Success  |  Duration (s)  |
| 03/03/2020 13:34:36  |    exit  |            S |       true |          4.15  |
| 03/03/2020 13:35:33  |    exit  |            C |       true |           6.1  |
| 03/03/2020 13:38:53  |   entry  |            C |       true |          5.55  |
| 03/03/2020 13:39:15  |   entry  |            C |       true |          8.34  |
| 03/03/2020 13:39:27  |   entry  |            N |       true |          6.66  |
| 03/03/2020 13:40:36  |    exit  |            C |      false |          5.21  |
| 03/03/2020 13:40:51  |   entry  |            C |       true |          5.99  |
| 03/03/2020 13:41:45  |   entry  |            C |       true |          7.27  |
| 03/03/2020 13:44:29  |    exit  |            S |       true |          4.95  |
| 03/03/2020 13:44:50  |    exit  |            S |       true |          5.57  |
| 03/03/2020 13:45:49  |    exit  |            S |       true |          6.02  |
| 03/03/2020 13:46:35  |    exit  |            N |       true |          8.43  |
| 03/03/2020 13:47:16  |    exit  |            N |       true |          8.05  |
| 03/03/2020 13:47:18  |   entry  |            C |       true |          7.25  |
| 03/03/2020 13:48:17  |    exit  |            C |       true |          5.22  |
| 03/03/2020 13:48:42  |    exit  |            S |      false |          5.49  |
| 03/03/2020 13:48:55  |    exit  |            N |       true |          4.46  |
| 03/03/2020 13:50:36  |   entry  |            C |       true |          7.25  |
| 03/03/2020 13:51:09  |   entry  |            S |       true |          4.89  |
| 03/03/2020 13:51:56  |    exit  |            S |       true |          7.49  |
| 03/03/2020 13:52:55  |   entry  |            C |       true |          8.18  |
| 03/03/2020 13:54:41  |   entry  |            S |       true |          5.48  |
| 03/03/2020 13:57:42  |   entry  |            N |       true |          6.61  |
| 03/03/2020 13:58:42  |    exit  |            C |       true |          4.88  |
| 03/03/2020 13:59:13  |    exit  |            S |       true |          6.27  |
| 03/03/2020 14:00:25  |   entry  |            C |       true |          5.77  |
| 03/03/2020 14:00:50  |    exit  |            C |       true |          4.79  |
| 03/03/2020 14:06:39  |   entry  |            S |      false |          5.47  |
| 03/03/2020 14:08:50  |    exit  |            S |       true |          5.84  |
| 03/03/2020 14:17:58  |   entry  |            C |       true |          3.62  |
| 03/03/2020 14:18:18  |   entry  |            N |       true |          5.83  |
| 03/03/2020 14:19:31  |   entry  |            S |       true |          4.16  |
| 03/03/2020 14:20:40  |   entry  |            C |       true |          6.66  |
| 03/03/2020 14:21:29  |   entry  |            S |       true |          7.11  |
| 03/03/2020 14:23:01  |   entry  |            C |       true |          7.09  |
| 03/03/2020 14:24:43  |   entry  |            C |       true |          6.73  |
| 03/03/2020 14:25:04  |   entry  |            C |       true |          6.12  |
| 03/03/2020 14:27:44  |    exit  |            S |       true |          6.06  |
| 03/03/2020 14:27:48  |   entry  |            S |       true |          6.33  |
| 03/03/2020 14:29:17  |   entry  |            C |       true |          7.55  |
| 03/03/2020 14:29:31  |   entry  |            N |       true |           8.4  |
| 03/03/2020 14:31:50  |   entry  |            S |       true |          6.43  |
| 03/03/2020 14:32:01  |   entry  |            C |       true |           7.7  |
| 03/03/2020 14:40:20  |    exit  |            C |       true |          7.21  |
| 03/03/2020 14:41:41  |   entry  |            C |       true |          7.66  |
| 03/03/2020 14:43:21  |    exit  |            S |       true |           4.3  |
| 03/03/2020 14:44:30  |   entry  |            S |       true |          7.36  |
| 03/03/2020 14:44:47  |   entry  |            C |      false |          4.63  |
| 03/03/2020 14:50:36  |   entry  |            N |       true |          7.61  |
| 03/03/2020 14:51:25  |   entry  |            C |       true |          4.11  |
| 03/03/2020 14:56:47  |   entry  |            C |       true |          4.48  |
| 03/03/2020 14:58:10  |   entry  |            C |       true |          7.97  |
| 03/03/2020 15:02:02  |   entry  |            S |       true |          6.54  |
| 03/03/2020 15:02:20  |   entry  |            C |       true |          6.77  |
| 03/03/2020 15:06:24  |    exit  |            C |       true |          7.25  |
| 03/03/2020 15:06:43  |    exit  |            C |      false |          7.37  |
| 03/03/2020 15:09:21  |   entry  |            C |       true |          7.54  |
| 03/03/2020 15:10:42  |   entry  |            C |       true |          8.07  |
| 03/03/2020 15:11:36  |    exit  |            N |       true |          3.71  |
| 03/03/2020 15:14:17  |   entry  |            S |       true |          6.62  |
| 03/03/2020 15:18:46  |    exit  |            S |       true |          8.35  |
| 03/03/2020 15:20:27  |    exit  |            C |       true |          5.58  |
| 03/03/2020 15:22:24  |   entry  |            C |      false |          3.68  |
| 03/03/2020 15:23:29  |    exit  |            N |       true |          6.95  |
| 03/03/2020 15:25:13  |    exit  |            C |       true |          6.74  |
| 03/03/2020 15:28:21  |   entry  |            S |       true |          6.91  |
| 03/03/2020 15:29:58  |   entry  |            S |       true |          5.75  |
| 03/03/2020 15:31:17  |   entry  |            S |       true |          4.32  |
| 03/03/2020 15:37:41  |   entry  |            S |       true |          5.54  |
| 03/03/2020 15:39:04  |    exit  |            C |       true |          8.41  |
| 03/03/2020 15:39:12  |   entry  |            S |       true |          5.13  |
| 03/03/2020 15:41:44  |    exit  |            C |       true |          5.58  |
| 03/03/2020 15:45:26  |   entry  |            C |       true |          5.52  |
| 03/03/2020 15:46:06  |    exit  |            S |       true |          3.76  |
| 03/03/2020 15:48:28  |    exit  |            N |      false |           3.8  |
| 03/03/2020 15:50:21  |    exit  |            C |       true |          4.61  |
| 03/03/2020 15:51:14  |   entry  |            C |       true |          3.79  |
| 03/03/2020 15:51:44  |    exit  |            C |       true |          4.97  |
| 03/03/2020 15:53:11  |    exit  |            C |       true |          3.94  |
| 03/03/2020 15:55:11  |    exit  |            C |       true |          6.15  |
| 03/03/2020 15:56:05  |    exit  |            C |       true |          5.35  |
| 03/03/2020 15:57:34  |    exit  |            C |       true |          5.18  |
| 03/03/2020 16:01:55  |    exit  |            S |       true |          4.81  |
| 03/03/2020 16:03:24  |   entry  |            N |       true |           7.2  |
| 03/03/2020 16:06:27  |    exit  |            S |      false |          7.67  |
| 03/03/2020 16:07:10  |    exit  |            S |       true |           7.2  |
| 03/03/2020 16:07:15  |   entry  |            C |       true |          3.93  |
| 03/03/2020 16:07:46  |    exit  |            C |       true |          7.03  |
| 03/03/2020 16:08:41  |    exit  |            S |       true |          4.99  |
| 03/03/2020 16:09:29  |   entry  |            N |       true |          5.92  |
| 03/03/2020 16:10:07  |    exit  |            C |       true |          7.38  |
| 03/03/2020 16:13:06  |    exit  |            S |       true |           5.4  |
| 03/03/2020 16:17:24  |    exit  |            C |       true |          5.59  |
| 03/03/2020 16:18:19  |   entry  |            C |       true |          4.96  |
| 03/03/2020 16:19:55  |    exit  |            S |       true |          6.51  |
| 03/03/2020 16:20:11  |    exit  |            N |       true |          8.52  |
| 03/03/2020 16:23:11  |    exit  |            C |       true |           7.2  |
| 03/03/2020 16:23:18  |    exit  |            S |       true |          6.84  |
| 03/03/2020 16:23:25  |    exit  |            C |       true |          5.53  |
| 03/03/2020 16:24:55  |   entry  |            N |       true |          7.66  |
| 03/03/2020 16:25:31  |    exit  |            C |       true |          4.41  |
| 03/03/2020 16:28:18  |    exit  |            S |       true |          4.33  |
| 03/03/2020 16:29:09  |   entry  |            C |       true |          4.93  |
| 03/03/2020 16:30:16  |   entry  |            S |       true |          8.47  |
| 03/03/2020 16:31:31  |    exit  |            C |       true |          7.07  |
| 03/03/2020 16:32:26  |   entry  |            C |       true |          6.46  |
| 03/03/2020 16:33:18  |   entry  |            S |       true |          3.76  |
| 03/03/2020 16:34:03  |    exit  |            S |       true |          4.49  |
| 03/03/2020 16:36:31  |    exit  |            N |       true |          6.43  |
| 03/03/2020 16:36:56  |    exit  |            N |       true |          4.81  |
| 03/03/2020 16:37:23  |    exit  |            C |       true |          8.36  |
| 03/03/2020 16:38:34  |    exit  |            C |      false |          5.65  |
| 03/03/2020 16:43:24  |    exit  |            N |       true |          7.75  |
| 03/03/2020 16:44:11  |    exit  |            C |       true |          4.01  |
| 03/03/2020 16:44:35  |    exit  |            S |       true |           5.6  |
| 03/03/2020 16:47:44  |    exit  |            S |       true |          5.04  |
| 03/03/2020 16:49:37  |    exit  |            N |       true |           5.2  |
| 03/03/2020 16:49:44  |   entry  |            N |       true |          7.28  |
| 03/03/2020 16:51:02  |    exit  |            C |       true |           5.6  |
| 03/03/2020 16:54:02  |    exit  |            C |       true |          7.75  |
| 03/03/2020 16:54:08  |   entry  |            C |       true |          4.57  |
| 03/03/2020 16:54:17  |    exit  |            S |       true |          5.69  |
| 03/03/2020 16:55:58  |    exit  |            S |       true |          5.46  |
| 03/03/2020 16:56:43  |    exit  |            C |       true |          4.49  |
| 03/03/2020 16:58:21  |    exit  |            C |       true |          6.48  |
| 03/03/2020 17:00:03  |   entry  |            S |      false |          4.78  |
| 03/03/2020 17:00:13  |    exit  |            S |       true |          6.49  |
| 03/03/2020 17:00:18  |    exit  |            C |       true |          5.32  |
| 03/03/2020 17:00:32  |   entry  |            C |       true |          7.81  |
| 03/03/2020 17:00:47  |    exit  |            C |       true |          3.71  |
| 03/03/2020 17:03:57  |    exit  |            C |       true |          3.75  |
| 03/03/2020 17:04:07  |    exit  |            C |       true |          5.97  |
| 03/03/2020 17:05:30  |    exit  |            S |       true |          7.61  |
| 03/03/2020 17:05:47  |    exit  |            S |       true |           7.3  |
| 03/03/2020 17:07:22  |    exit  |            S |       true |          3.78  |
| 03/03/2020 17:07:51  |    exit  |            S |       true |          3.88  |
| 03/03/2020 17:08:05  |   entry  |            S |       true |          7.76  |
| 03/03/2020 17:09:40  |    exit  |            S |       true |          5.53  |
| 03/03/2020 17:11:56  |   entry  |            N |       true |          7.89  |
| 03/03/2020 17:14:20  |    exit  |            S |       true |          5.97  |
| 03/03/2020 17:15:45  |    exit  |            C |       true |          5.74  |
| 03/03/2020 17:16:05  |    exit  |            N |       true |          5.08  |
| 03/03/2020 17:17:24  |    exit  |            C |       true |          5.26  |
| 03/03/2020 17:18:31  |    exit  |            C |       true |          7.73  |
| 03/03/2020 17:21:04  |   entry  |            C |       true |          4.85  |
| 03/03/2020 17:21:11  |   entry  |            C |       true |          3.55  |
| 03/03/2020 17:24:32  |    exit  |            S |       true |          3.77  |
| 03/03/2020 17:24:36  |    exit  |            C |       true |          6.29  |
| 03/03/2020 17:25:17  |    exit  |            C |       true |          6.89  |
| 03/03/2020 17:25:27  |   entry  |            N |       true |          6.71  |
| 03/03/2020 17:25:36  |    exit  |            C |       true |          7.31  |
| 03/03/2020 17:26:53  |    exit  |            S |       true |          4.01  |
| 03/03/2020 17:27:25  |    exit  |            C |       true |          6.67  |
| 03/03/2020 17:27:36  |    exit  |            C |       true |          5.14  |
| 03/03/2020 17:29:08  |    exit  |            C |       true |          7.04  |
| 03/03/2020 17:29:52  |    exit  |            N |       true |           4.5  |
| 03/03/2020 17:30:32  |    exit  |            S |       true |          5.17  |
| 03/03/2020 17:30:36  |   entry  |            S |       true |           5.4  |
