,Date,Type,Turnstile,Success,Duration (s)
4287,24/02/2020 00:00:4320,entry,C,true,4.01
4288,24/02/2020 00:00:4321,exit,C,true,4.48
4289,24/02/2020 00:00:4322,entry,S,true,6.95
4290,24/02/2020 00:00:4323,entry,C,true,5.24
4291,24/02/2020 00:00:4324,exit,N,true,4.49
4292,24/02/2020 00:00:4325,entry,C,true,5.78
4293,24/02/2020 00:00:4326,exit,C,false,4.44
4294,24/02/2020 00:00:4327,entry,C,true,8.44
4295,24/02/2020 00:00:4328,exit,N,true,8.21
4296,24/02/2020 00:00:4329,exit,C,true,7.52
4297,24/02/2020 00:00:4330,entry,S,true,6.78
4298,24/02/2020 00:00:4331,entry,S,true,6.4
4299,24/02/2020 00:00:4332,exit,N,true,7.76
4300,24/02/2020 00:00:4333,entry,C,true,3.93
4301,24/02/2020 00:00:4334,entry,C,true,7.28
4302,24/02/2020 00:00:4335,exit,S,true,8.16
4303,24/02/2020 00:00:4336,entry,S,true,4.23
4304,24/02/2020 00:00:4337,entry,S,true,7.06
4305,24/02/2020 00:00:4338,exit,N,true,4.58
4306,24/02/2020 00:00:4339,entry,S,true,6.62
4307,24/02/2020 00:00:4340,exit,C,true,6.37
4308,24/02/2020 00:00:4341,entry,C,true,6.13
4309,24/02/2020 00:00:4342,entry,N,true,3.64
4310,24/02/2020 00:00:4343,entry,C,true,8
4311,24/02/2020 00:00:4344,entry,C,false,6.56
4312,24/02/2020 00:00:4345,entry,N,true,7.21
4313,24/02/2020 00:00:4346,entry,S,true,4.59
4314,24/02/2020 00:00:4347,entry,S,true,7.31
4315,24/02/2020 00:00:4348,exit,C,true,8.34
4316,24/02/2020 00:00:4349,entry,S,true,6.79
4317,24/02/2020 00:00:4350,exit,S,true,6.28
4318,24/02/2020 00:00:4351,entry,C,true,7.93
4319,24/02/2020 00:00:4352,entry,C,true,7.01
4320,24/02/2020 00:00:4353,exit,S,true,4.45
4321,24/02/2020 00:00:4354,entry,C,true,8.33
4322,24/02/2020 00:00:4355,entry,C,true,7.89
4323,24/02/2020 00:00:4356,entry,N,true,8.01
4324,24/02/2020 00:00:4357,entry,S,true,5.64
4325,24/02/2020 00:00:4358,entry,C,true,7.02
4326,24/02/2020 00:00:4359,exit,C,true,4.85
4327,24/02/2020 00:00:4360,entry,N,true,7.57
4328,24/02/2020 00:00:4361,exit,N,true,4.02
4329,24/02/2020 00:00:4362,entry,N,true,6.86
4330,24/02/2020 00:00:4363,entry,S,true,4.06
4331,24/02/2020 00:00:4364,exit,S,true,8.21
4332,24/02/2020 00:00:4365,exit,C,true,4.39
4333,24/02/2020 00:00:4366,exit,C,true,7.04
4334,24/02/2020 00:00:4367,exit,C,true,7.36
4335,24/02/2020 00:00:4368,exit,C,true,8.11
4336,24/02/2020 00:00:4369,exit,S,true,8.43
4337,24/02/2020 00:00:4370,entry,C,true,3.58
4338,24/02/2020 00:00:4371,entry,S,true,5.31
4339,24/02/2020 00:00:4372,exit,C,true,5.69
4340,24/02/2020 00:00:4373,entry,S,true,6.39
4341,24/02/2020 00:00:4374,exit,C,true,5.33
4342,24/02/2020 00:00:4375,entry,S,true,7.28
4343,24/02/2020 00:00:4376,exit,C,true,4.87
4344,24/02/2020 00:00:4377,entry,C,true,3.72
4345,24/02/2020 00:00:4378,exit,N,false,7.11
4346,24/02/2020 00:00:4379,entry,C,true,5.48
4347,24/02/2020 00:00:4380,entry,C,true,4.39
4348,24/02/2020 00:00:4381,entry,C,true,5
4349,24/02/2020 00:00:4382,entry,C,true,6.83
4350,24/02/2020 00:00:4383,entry,C,true,7.79
4351,24/02/2020 00:00:4384,exit,C,true,4.44
4352,24/02/2020 00:00:4385,exit,C,true,6.92
4353,24/02/2020 00:00:4386,entry,N,true,7.12
4354,24/02/2020 00:00:4387,entry,C,true,7.66
4355,24/02/2020 00:00:4388,exit,N,true,4.13
4356,24/02/2020 00:00:4389,exit,S,true,6.68
4357,24/02/2020 00:00:4390,entry,S,true,5.53
4358,24/02/2020 00:00:4391,exit,S,true,7.31
4359,24/02/2020 00:00:4392,exit,C,true,4.93
4360,24/02/2020 00:00:4393,exit,N,true,5
4361,24/02/2020 00:00:4394,exit,S,true,4.52
4362,24/02/2020 00:00:4395,exit,S,true,6.29
4363,24/02/2020 00:00:4396,exit,C,true,7.59
4364,24/02/2020 00:00:4397,entry,C,true,3.84
4365,24/02/2020 00:00:4398,entry,C,true,4.59
4366,24/02/2020 00:00:4399,entry,C,true,5
4367,24/02/2020 00:00:4400,exit,C,true,4.5
4368,24/02/2020 00:00:4401,exit,N,true,8.49
4369,24/02/2020 00:00:4402,exit,C,true,3.71
4370,24/02/2020 00:00:4403,exit,C,true,6.56
4371,24/02/2020 00:00:4404,exit,S,true,8.43
4372,24/02/2020 00:00:4405,exit,C,true,6.72
4373,24/02/2020 00:00:4406,entry,C,true,8.23
4374,24/02/2020 00:00:4407,entry,C,true,3.68
4375,24/02/2020 00:00:4408,exit,N,true,6.97
4376,24/02/2020 00:00:4409,exit,C,true,7.92
4377,24/02/2020 00:00:4410,exit,C,true,6.32
4378,24/02/2020 00:00:4411,entry,S,true,5.06
4379,24/02/2020 00:00:4412,entry,C,true,5.82
4380,24/02/2020 00:00:4413,entry,N,true,4.92
4381,24/02/2020 00:00:4414,exit,C,true,5.23
4382,24/02/2020 00:00:4415,exit,S,true,4.43
4383,24/02/2020 00:00:4416,entry,C,true,6.6
4384,24/02/2020 00:00:4417,exit,C,true,7.24
4385,24/02/2020 00:00:4418,exit,N,true,7.18
4386,24/02/2020 00:00:4419,exit,N,true,6.37
4387,24/02/2020 00:00:4420,entry,S,true,4.45
4388,24/02/2020 00:00:4421,exit,N,true,8.08
4389,24/02/2020 00:00:4422,exit,C,true,3.66
4390,24/02/2020 00:00:4423,exit,S,true,8.18
4391,24/02/2020 00:00:4424,exit,S,true,6.97
4392,24/02/2020 00:00:4425,exit,C,false,6.38
4393,24/02/2020 00:00:4426,entry,C,true,6.28
4394,24/02/2020 00:00:4427,exit,C,true,6.06
4395,24/02/2020 00:00:4428,exit,C,false,6.02
4396,24/02/2020 00:00:4429,entry,C,true,6.33
4397,24/02/2020 00:00:4430,entry,C,true,6.19
4398,24/02/2020 00:00:4431,entry,N,true,5.45
4399,24/02/2020 00:00:4432,exit,C,true,6.91
4400,24/02/2020 00:00:4433,entry,N,true,7.54
4401,24/02/2020 00:00:4434,entry,C,true,6.69
4402,24/02/2020 00:00:4435,exit,C,true,3.84
4403,24/02/2020 00:00:4436,entry,C,true,6.2
4404,24/02/2020 00:00:4437,exit,C,true,3.6
4405,24/02/2020 00:00:4438,exit,N,true,5.15
4406,24/02/2020 00:00:4439,exit,S,true,8.14
4407,24/02/2020 00:00:4440,entry,N,true,8.53
4408,24/02/2020 00:00:4441,entry,C,true,8.32
4409,24/02/2020 00:00:4442,exit,N,true,3.54
4410,24/02/2020 00:00:4443,exit,S,true,5.88
4411,24/02/2020 00:00:4444,entry,N,true,5.72
4412,24/02/2020 00:00:4445,exit,N,true,7.9
4413,24/02/2020 00:00:4446,exit,C,true,6.9
4414,24/02/2020 00:00:4447,entry,S,true,4.08
4415,24/02/2020 00:00:4448,entry,C,true,8.29
4416,24/02/2020 00:00:4449,entry,N,true,4.82
4417,24/02/2020 00:00:4450,entry,C,false,5.39
4418,24/02/2020 00:00:4451,exit,C,true,6.93
4419,24/02/2020 00:00:4452,entry,C,true,6.84
4420,24/02/2020 00:00:4453,entry,S,true,5.6
4421,24/02/2020 00:00:4454,entry,S,true,4.25
4422,24/02/2020 00:00:4455,entry,C,true,7.73
4423,24/02/2020 00:00:4456,exit,S,true,6.12
4424,24/02/2020 00:00:4457,exit,S,true,5.17
4425,24/02/2020 00:00:4458,entry,C,true,7.14
4426,24/02/2020 00:00:4459,entry,C,true,7.23
4427,24/02/2020 00:00:4460,entry,C,false,5.63
4428,24/02/2020 00:00:4461,exit,N,true,7.42
4429,24/02/2020 00:00:4462,exit,S,true,3.62
4430,24/02/2020 00:00:4463,exit,C,true,5.08
4431,24/02/2020 00:00:4464,exit,S,true,4.37
4432,24/02/2020 00:00:4465,exit,C,true,6.25
4433,24/02/2020 00:00:4466,exit,N,true,6.79
4434,24/02/2020 00:00:4467,entry,C,true,7.33
4435,24/02/2020 00:00:4468,exit,S,true,8.53
4436,24/02/2020 00:00:4469,entry,S,true,4.64
4437,24/02/2020 00:00:4470,exit,C,true,4.28
4438,24/02/2020 00:00:4471,exit,C,true,7.52
4439,24/02/2020 00:00:4472,exit,C,false,8.36
4440,24/02/2020 00:00:4473,exit,C,true,5.83
4441,24/02/2020 00:00:4474,entry,C,true,4.97
4442,24/02/2020 00:00:4475,exit,S,true,6.23
4443,24/02/2020 00:00:4476,entry,N,true,6.23
4444,24/02/2020 00:00:4477,entry,C,true,6.48
4445,24/02/2020 00:00:4478,exit,N,true,7.89
4446,24/02/2020 00:00:4479,entry,C,true,6.91
4447,24/02/2020 00:00:4480,exit,S,true,8.5
4448,24/02/2020 00:00:4481,exit,C,true,7.93
4449,24/02/2020 00:00:4482,exit,C,true,6.04
4450,24/02/2020 00:00:4483,exit,C,true,5.21
4451,24/02/2020 00:00:4484,exit,C,true,4.65
4452,24/02/2020 00:00:4485,exit,C,false,5.64
4453,24/02/2020 00:00:4486,entry,C,true,8.33
4454,24/02/2020 00:00:4487,entry,S,true,4.64
4455,24/02/2020 00:00:4488,exit,C,true,6.57
4456,24/02/2020 00:00:4489,exit,C,true,5.02
4457,24/02/2020 00:00:4490,exit,S,true,6.93
4458,24/02/2020 00:00:4491,exit,C,true,3.97
4459,24/02/2020 00:00:4492,exit,C,true,6.58
4460,24/02/2020 00:00:4493,exit,S,true,7.39
4461,24/02/2020 00:00:4494,exit,S,true,8.25
4462,24/02/2020 00:00:4495,exit,S,true,5.06
4463,24/02/2020 00:00:4496,entry,N,true,4.65
4464,24/02/2020 00:00:4497,exit,S,true,3.84
4465,24/02/2020 00:00:4498,entry,C,true,3.82
4466,24/02/2020 00:00:4499,exit,C,true,7.76
4467,24/02/2020 00:00:4500,exit,N,true,5.33
4468,24/02/2020 00:00:4501,entry,N,true,6.08
4469,24/02/2020 00:00:4502,entry,N,true,6.12
4470,24/02/2020 00:00:4503,exit,N,false,7.39
4471,24/02/2020 00:00:4504,entry,C,false,8.49
4472,24/02/2020 00:00:4505,exit,N,true,7.25
4473,24/02/2020 00:00:4506,exit,C,true,4.47
4474,24/02/2020 00:00:4507,exit,N,true,7.21
4475,24/02/2020 00:00:4508,exit,C,true,6.6
4476,24/02/2020 00:00:4509,exit,C,true,6.65
4477,24/02/2020 00:00:4510,entry,S,true,7.37
4478,24/02/2020 00:00:4511,exit,C,true,4.55
4479,24/02/2020 00:00:4512,exit,S,true,5.66
4480,24/02/2020 00:00:4513,exit,C,false,7.15
4481,24/02/2020 00:00:4514,entry,S,true,6.09
4482,24/02/2020 00:00:4515,exit,C,true,4.11
4483,24/02/2020 00:00:4516,exit,N,true,7.86
4484,24/02/2020 00:00:4517,entry,N,true,7.22
4485,24/02/2020 00:00:4518,exit,S,true,5.27
4486,24/02/2020 00:00:4519,exit,S,true,7.07
4487,24/02/2020 00:00:4520,exit,C,true,4.69
4488,24/02/2020 00:00:4521,exit,N,true,5.18
4489,24/02/2020 00:00:4522,exit,C,false,6.2
4490,24/02/2020 00:00:4523,entry,S,false,4.69
4491,24/02/2020 00:00:4524,exit,N,true,4.06
4492,24/02/2020 00:00:4525,exit,S,true,7.49
4493,24/02/2020 00:00:4526,exit,N,true,5.89
4494,24/02/2020 00:00:4527,exit,C,true,4.87
4495,24/02/2020 00:00:4528,exit,C,true,7.14
4496,24/02/2020 00:00:4529,exit,C,true,6.31
4497,24/02/2020 00:00:4530,entry,N,true,4.06
4498,24/02/2020 00:00:4531,exit,S,false,6.38
4499,24/02/2020 00:00:4532,exit,C,true,7.93
4500,24/02/2020 00:00:4533,exit,S,true,6.89
4501,24/02/2020 00:00:4534,exit,C,true,6.35
4502,24/02/2020 00:00:4535,exit,S,true,7.03
4503,24/02/2020 00:00:4536,exit,S,true,3.63
4504,24/02/2020 00:00:4537,entry,C,true,6.68
4505,24/02/2020 00:00:4538,exit,N,true,5.12
4506,24/02/2020 00:00:4539,exit,S,true,4.48
4507,24/02/2020 00:00:4540,exit,S,true,4.25
4508,24/02/2020 00:00:4541,exit,C,true,6.96
4509,24/02/2020 00:00:4542,exit,S,true,5.06
4510,24/02/2020 00:00:4543,exit,S,true,5.64
4511,24/02/2020 00:00:4544,exit,C,true,5.82
4512,24/02/2020 00:00:4545,exit,C,true,3.81
4513,24/02/2020 00:00:4546,entry,C,true,8.5
4514,24/02/2020 00:00:4547,exit,S,true,5.01
4515,24/02/2020 00:00:4548,exit,C,true,6.99
4516,24/02/2020 00:00:4549,exit,S,true,5.34
4517,24/02/2020 00:00:4550,exit,S,true,7.51
4518,24/02/2020 00:00:4551,entry,S,true,5.69
4519,24/02/2020 00:00:4552,exit,C,true,3.64
4520,24/02/2020 00:00:4553,exit,C,true,4.23
4521,24/02/2020 00:00:4554,exit,S,true,4.57
4522,24/02/2020 00:00:4555,exit,C,true,8.37
4523,24/02/2020 00:00:4556,exit,C,true,8.44
4524,24/02/2020 00:00:4557,exit,C,true,5.18
4525,24/02/2020 00:00:4558,exit,S,true,8.36
4526,24/02/2020 00:00:4559,exit,C,true,7.95
4527,24/02/2020 00:00:4560,exit,S,true,4.75
4528,24/02/2020 00:00:4561,exit,N,true,7.48
4529,24/02/2020 00:00:4562,exit,C,true,7.13
4530,24/02/2020 00:00:4563,exit,C,true,5.17
4531,24/02/2020 00:00:4564,exit,C,true,6.44
4532,24/02/2020 00:00:4565,exit,S,true,4.94
4533,24/02/2020 00:00:4566,exit,C,true,5.06
4534,24/02/2020 00:00:4567,exit,S,true,6.59
4535,24/02/2020 00:00:4568,exit,N,true,4.63
4536,24/02/2020 00:00:4569,exit,C,true,4.28
4537,24/02/2020 00:00:4570,exit,C,false,4.45
4538,24/02/2020 00:00:4571,exit,C,false,8.54
4539,24/02/2020 00:00:4572,exit,C,true,6.64
4540,24/02/2020 00:00:4573,exit,C,true,7.08
4541,24/02/2020 00:00:4574,exit,C,true,7.69
4542,24/02/2020 00:00:4575,exit,C,true,6.66
4543,24/02/2020 00:00:4576,exit,S,true,8.09
4544,24/02/2020 00:00:4577,exit,C,true,4.91
4545,24/02/2020 00:00:4578,exit,C,true,4.26
4546,24/02/2020 00:00:4579,entry,C,true,7.44
4547,24/02/2020 00:00:4580,exit,N,true,6.34
4548,24/02/2020 00:00:4581,exit,S,true,8.37
4549,24/02/2020 00:00:4582,entry,S,true,4.5
4550,24/02/2020 00:00:4583,exit,N,true,6.55
4551,24/02/2020 00:00:4584,exit,S,true,7.46
4552,24/02/2020 00:00:4585,exit,C,true,6.36
4553,24/02/2020 00:00:4586,exit,S,true,6.82
4554,24/02/2020 00:00:4587,exit,C,true,8.07
4555,24/02/2020 00:00:4588,exit,S,true,4.38
4556,24/02/2020 00:00:4589,exit,C,true,6.27
4557,24/02/2020 00:00:4590,exit,N,true,5.09
4558,24/02/2020 00:00:4591,exit,S,true,6.02
4559,24/02/2020 00:00:4592,exit,S,false,5.2
4560,24/02/2020 00:00:4593,exit,N,true,5.91
4561,24/02/2020 00:00:4594,exit,S,true,5.42
4562,24/02/2020 00:00:4595,entry,S,true,4.72
4563,24/02/2020 00:00:4596,exit,S,true,4.12
4564,24/02/2020 00:00:4597,exit,C,true,8.09
4565,24/02/2020 00:00:4598,exit,C,true,6.85
4566,24/02/2020 00:00:4599,exit,C,true,3.76
4567,24/02/2020 00:00:4600,exit,C,true,6.33
4568,24/02/2020 00:00:4601,exit,S,true,3.9
4569,24/02/2020 00:00:4602,exit,C,true,7.28
4570,24/02/2020 00:00:4603,exit,N,true,7.02
4571,24/02/2020 00:00:4604,exit,N,false,6.76
4572,24/02/2020 00:00:4605,exit,C,true,5.37
4573,24/02/2020 00:00:4606,exit,S,true,8.46
4574,24/02/2020 00:00:4607,exit,C,true,7.26
4575,24/02/2020 00:00:4608,entry,S,true,5.33
4576,24/02/2020 00:00:4609,exit,C,true,5.42
4577,24/02/2020 00:00:4610,exit,S,true,7.81
4578,24/02/2020 00:00:4611,exit,N,true,8.15
4579,24/02/2020 00:00:4612,exit,S,true,4.57
4580,24/02/2020 00:00:4613,exit,C,true,5.45
4581,24/02/2020 00:00:4614,exit,N,true,7.18
4582,24/02/2020 00:00:4615,exit,N,true,8.37
4583,24/02/2020 00:00:4616,exit,S,true,6.96
4584,24/02/2020 00:00:4617,exit,C,true,3.63
4585,24/02/2020 00:00:4618,exit,S,true,7.53
4586,24/02/2020 00:00:4619,exit,C,true,8.02
4587,24/02/2020 00:00:4620,exit,C,true,6.62
4588,24/02/2020 00:00:4621,exit,S,true,5.17
4589,24/02/2020 00:00:4622,exit,C,true,6.33
4590,24/02/2020 00:00:4623,exit,S,true,5.57
4591,24/02/2020 00:00:4624,exit,C,true,5.64
4592,24/02/2020 00:00:4625,exit,C,true,3.95
4593,24/02/2020 00:00:4626,exit,C,true,8.14
4594,24/02/2020 00:00:4627,exit,C,true,4.84
4595,24/02/2020 00:00:4628,exit,C,true,4.87
4596,24/02/2020 00:00:4629,exit,C,true,6.82
4597,24/02/2020 00:00:4630,exit,N,false,7.81
4598,24/02/2020 00:00:4631,exit,C,true,6.7
4599,24/02/2020 00:00:4632,exit,C,true,6.66
4600,24/02/2020 00:00:4633,exit,S,true,6.24
4601,24/02/2020 00:00:4634,exit,N,true,5.72
4602,24/02/2020 00:00:4635,exit,C,true,5.47
4603,24/02/2020 00:00:4636,exit,C,true,7.98
4604,24/02/2020 00:00:4637,exit,C,true,8.05
4605,24/02/2020 00:00:4638,exit,S,true,5.81
4606,24/02/2020 00:00:4639,exit,N,true,6.37
4607,24/02/2020 00:00:4640,exit,C,true,8.24
4608,24/02/2020 00:00:4641,exit,N,true,6.44
4609,24/02/2020 00:00:4642,exit,C,true,8.04
4610,24/02/2020 00:00:4643,exit,C,true,3.74
4611,24/02/2020 00:00:4644,exit,C,true,8.3
4612,24/02/2020 00:00:4645,exit,S,true,7.38
4613,24/02/2020 00:00:4646,exit,C,true,7.66
4614,24/02/2020 00:00:4647,exit,N,true,4.43
4615,24/02/2020 00:00:4648,exit,C,true,7.65
4616,24/02/2020 00:00:4649,entry,C,true,6.71
4617,24/02/2020 00:00:4650,exit,S,true,8.28
4618,24/02/2020 00:00:4651,exit,S,false,3.75
4619,24/02/2020 00:00:4652,exit,S,true,7.01
4620,24/02/2020 00:00:4653,exit,N,true,5.35
4621,24/02/2020 00:00:4654,exit,C,true,4.12
4622,24/02/2020 00:00:4655,exit,C,true,6.18
4623,24/02/2020 00:00:4656,exit,C,true,5.95
4624,24/02/2020 00:00:4657,exit,C,true,7.49
4625,24/02/2020 00:00:4658,exit,S,true,6.68
4626,24/02/2020 00:00:4659,exit,C,true,6.89
4627,24/02/2020 00:00:4660,exit,C,true,5.18
4628,24/02/2020 00:00:4661,exit,C,true,7.41
4629,24/02/2020 00:00:4662,exit,S,true,6.33
4630,24/02/2020 00:00:4663,entry,C,true,8.25
4631,24/02/2020 00:00:4664,exit,N,true,8.51
4632,24/02/2020 00:00:4665,exit,C,true,8.11
4633,24/02/2020 00:00:4666,exit,S,true,5.57
4634,24/02/2020 00:00:4667,exit,C,true,3.54
4635,24/02/2020 00:00:4668,exit,S,true,8.29
4636,24/02/2020 00:00:4669,exit,S,true,8.29
4637,24/02/2020 00:00:4670,exit,C,true,7.55
4638,24/02/2020 00:00:4671,exit,C,true,6.94
4639,24/02/2020 00:00:4672,entry,S,true,7.55
4640,24/02/2020 00:00:4673,exit,C,true,3.62
4641,24/02/2020 00:00:4674,exit,C,true,5.32
4642,24/02/2020 00:00:4675,exit,C,true,8.1
4643,24/02/2020 00:00:4676,exit,S,true,7.46
4644,24/02/2020 00:00:4677,exit,C,true,7.94
4645,24/02/2020 00:00:4678,exit,S,true,3.84
4646,24/02/2020 00:00:4679,exit,N,true,5.7
4647,24/02/2020 00:00:4680,exit,S,true,7.09
4648,24/02/2020 00:00:4681,exit,C,true,8.46
4649,24/02/2020 00:00:4682,exit,S,true,6.39
4650,24/02/2020 00:00:4683,exit,N,false,5.22
4651,24/02/2020 00:00:4684,exit,N,true,6.13
4652,24/02/2020 00:00:4685,exit,C,true,8.35
4653,24/02/2020 00:00:4686,entry,S,true,4.55
4654,24/02/2020 00:00:4687,exit,S,true,4.88
4655,24/02/2020 00:00:4688,exit,C,true,5.21
4656,24/02/2020 00:00:4689,exit,N,true,5.82
4657,24/02/2020 00:00:4690,exit,S,true,4.92
4658,24/02/2020 00:00:4691,exit,S,true,5.62
4659,24/02/2020 00:00:4692,exit,S,true,7.38
4660,24/02/2020 00:00:4693,exit,C,true,4.87
4661,24/02/2020 00:00:4694,entry,N,true,4
4662,24/02/2020 00:00:4695,exit,C,true,6.44
4663,24/02/2020 00:00:4696,exit,C,true,7.32
4664,24/02/2020 00:00:4697,exit,C,true,7.71
4665,24/02/2020 00:00:4698,exit,S,true,7.28
4666,24/02/2020 00:00:4699,exit,N,true,3.56
4667,24/02/2020 00:00:4700,exit,C,true,3.55
4668,24/02/2020 00:00:4701,exit,S,true,6.4
4669,24/02/2020 00:00:4702,exit,C,true,5.3
4670,24/02/2020 00:00:4703,exit,S,true,5.36
4671,24/02/2020 00:00:4704,exit,S,true,7.37
4672,24/02/2020 00:00:4705,exit,S,true,4.66
4673,24/02/2020 00:00:4706,exit,N,true,6.24
4674,24/02/2020 00:00:4707,entry,N,true,6.35
4675,24/02/2020 00:00:4708,exit,N,true,4.22
4676,24/02/2020 00:00:4709,exit,C,true,3.62
4677,24/02/2020 00:00:4710,exit,C,true,5.79
4678,24/02/2020 00:00:4711,exit,S,true,7.12
4679,24/02/2020 00:00:4712,exit,S,true,7.34
4680,24/02/2020 00:00:4713,exit,C,true,7.7
4681,24/02/2020 00:00:4714,exit,C,true,4.5
4682,24/02/2020 00:00:4715,entry,S,true,5.84
4683,24/02/2020 00:00:4716,entry,C,true,3.58
4684,24/02/2020 00:00:4717,entry,C,true,5.26
4685,24/02/2020 00:00:4718,entry,S,true,7.38
4686,24/02/2020 00:00:4719,entry,S,true,5.03
4687,24/02/2020 00:00:4720,entry,S,true,5.83
4688,24/02/2020 00:00:4721,exit,N,true,6.64
4689,24/02/2020 00:00:4722,entry,S,true,5.07
4690,24/02/2020 00:00:4723,entry,N,true,5.88
4691,24/02/2020 00:00:4724,entry,C,true,5.74
4692,24/02/2020 00:00:4725,entry,C,true,4.05
4693,24/02/2020 00:00:4726,entry,N,true,7.98
4694,24/02/2020 00:00:4727,entry,S,true,5.07
4695,24/02/2020 00:00:4728,entry,C,true,7.5
4696,24/02/2020 00:00:4729,entry,C,true,6.59
4697,24/02/2020 00:00:4730,entry,S,true,3.84
4698,24/02/2020 00:00:4731,entry,C,true,3.8
4699,24/02/2020 00:00:4732,entry,C,true,5.75
4700,24/02/2020 00:00:4733,entry,C,true,6
4701,24/02/2020 00:00:4734,entry,N,true,6.5
4702,24/02/2020 00:00:4735,entry,C,true,6.97
4703,24/02/2020 00:00:4736,entry,C,true,4.54
4704,24/02/2020 00:00:4737,entry,C,true,6.86
4705,24/02/2020 00:00:4738,entry,C,true,4.39
4706,24/02/2020 00:00:4739,entry,N,true,3.91
4707,24/02/2020 00:00:4740,entry,C,true,6.07
4708,24/02/2020 00:00:4741,entry,C,true,6.01
4709,24/02/2020 00:00:4742,entry,C,true,4.2
4710,24/02/2020 00:00:4743,entry,C,true,6.03
4711,24/02/2020 00:00:4744,entry,N,true,5.59
4712,24/02/2020 00:00:4745,entry,S,true,8.06
4713,24/02/2020 00:00:4746,entry,C,true,5.24
4714,24/02/2020 00:00:4747,entry,S,true,7.42
4715,24/02/2020 00:00:4748,entry,C,true,8.37
4716,24/02/2020 00:00:4749,entry,C,true,6.7
4717,24/02/2020 00:00:4750,entry,C,true,4.22
4718,24/02/2020 00:00:4751,entry,S,true,8.18
4719,24/02/2020 00:00:4752,entry,S,true,4.05
4720,24/02/2020 00:00:4753,entry,C,true,5
4721,24/02/2020 00:00:4754,entry,C,true,7.46
4722,24/02/2020 00:00:4755,entry,C,true,5.08
4723,24/02/2020 00:00:4756,entry,S,false,4.69
4724,24/02/2020 00:00:4757,entry,S,true,7.37
4725,24/02/2020 00:00:4758,entry,N,true,4.43
4726,24/02/2020 00:00:4759,entry,N,true,8.03
4727,24/02/2020 00:00:4760,entry,N,true,7.87
4728,24/02/2020 00:00:4761,entry,C,true,6.52
4729,24/02/2020 00:00:4762,entry,S,true,7.28
4730,24/02/2020 00:00:4763,entry,C,true,6.84
4731,24/02/2020 00:00:4764,entry,N,true,7.97
4732,24/02/2020 00:00:4765,entry,N,true,5.76
4733,24/02/2020 00:00:4766,entry,C,true,7.7
4734,24/02/2020 00:00:4767,entry,C,true,7.9
4735,24/02/2020 00:00:4768,entry,C,true,8.14
4736,24/02/2020 00:00:4769,entry,C,true,7.71
4737,24/02/2020 00:00:4770,entry,S,true,4.73
4738,24/02/2020 00:00:4771,entry,S,true,4.95
4739,24/02/2020 00:00:4772,entry,S,true,3.61
4740,24/02/2020 00:00:4773,entry,S,true,7.2
4741,24/02/2020 00:00:4774,entry,C,true,7.72
4742,24/02/2020 00:00:4775,entry,C,true,4.37
4743,24/02/2020 00:00:4776,entry,C,true,8.27
4744,24/02/2020 00:00:4777,entry,C,true,6.61
4745,24/02/2020 00:00:4778,entry,S,true,8.38
4746,24/02/2020 00:00:4779,entry,C,true,7.07
4747,24/02/2020 00:00:4780,entry,S,true,3.66
4748,24/02/2020 00:00:4781,entry,C,true,4.15
4749,24/02/2020 00:00:4782,entry,S,true,7.87
4750,24/02/2020 00:00:4783,entry,C,true,7.34
4751,24/02/2020 00:00:4784,entry,C,true,7.78
4752,24/02/2020 00:00:4785,entry,C,true,7.24
4753,24/02/2020 00:00:4786,entry,N,true,7.98
4754,24/02/2020 00:00:4787,entry,C,true,6.77
4755,24/02/2020 00:00:4788,entry,C,true,5.12
4756,24/02/2020 00:00:4789,entry,S,true,6.08
4757,24/02/2020 00:00:4790,entry,N,true,8.12
4758,24/02/2020 00:00:4791,entry,C,true,6.16
4759,24/02/2020 00:00:4792,entry,N,true,8.37
4760,24/02/2020 00:00:4793,entry,N,true,6.95
4761,24/02/2020 00:00:4794,entry,C,true,4.28
4762,24/02/2020 00:00:4795,exit,N,true,3.57
4763,24/02/2020 00:00:4796,entry,C,true,4.48
4764,24/02/2020 00:00:4797,entry,C,true,3.62
4765,24/02/2020 00:00:4798,entry,C,true,8.43
4766,24/02/2020 00:00:4799,exit,C,true,4.79
4767,24/02/2020 00:00:4800,entry,C,true,8.54
4768,24/02/2020 00:00:4801,exit,C,true,6.36
4769,24/02/2020 00:00:4802,entry,C,false,4.5
4770,24/02/2020 00:00:4803,entry,C,true,5.87
4771,24/02/2020 00:00:4804,entry,S,true,7.2
4772,24/02/2020 00:00:4805,entry,S,true,4.7
4773,24/02/2020 00:00:4806,entry,S,true,6.78
4774,24/02/2020 00:00:4807,entry,C,true,4.44
4775,24/02/2020 00:00:4808,entry,C,true,3.71
4776,24/02/2020 00:00:4809,entry,S,true,5.09
4777,24/02/2020 00:00:4810,entry,C,true,7.92
4778,24/02/2020 00:00:4811,entry,C,true,4.25
